O1ENSID	O2ENSID
ENSMUSG00000099759	
ENSMUSG00000089769	
ENSMUSG00000089685	
ENSMUSG00000098007	
ENSMUSG00000040907	ENSDARG00000104139
ENSMUSG00000040907	ENSDARG00000018259
ENSMUSG00000055692	
ENSMUSG00000091071	
ENSMUSG00000089817	
ENSMUSG00000046999	
ENSMUSG00000003418	
ENSMUSG00000102336	
ENSMUSG00000101115	
ENSMUSG00000049721	ENSDARG00000062711
ENSMUSG00000049721	ENSDARG00000078245
ENSMUSG00000103245	
ENSMUSG00000094714	
ENSMUSG00000043290	
ENSMUSG00000025321	ENSDARG00000028222
ENSMUSG00000106283	
ENSMUSG00000032382	ENSDARG00000103529
ENSMUSG00000032382	ENSDARG00000071031
ENSMUSG00000096875	
ENSMUSG00000044456	ENSDARG00000077618
ENSMUSG00000083332	
ENSMUSG00000100849	
ENSMUSG00000046101	
ENSMUSG00000100938	
ENSMUSG00000078247	
ENSMUSG00000100474	
ENSMUSG00000022548	ENSDARG00000057437
ENSMUSG00000022548	ENSDARG00000060350
ENSMUSG00000022548	ENSDARG00000060345
ENSMUSG00000005864	ENSDARG00000100436
ENSMUSG00000005864	ENSDARG00000102968
ENSMUSG00000085642	
ENSMUSG00000013928	
ENSMUSG00000085000	
ENSMUSG00000090555	
ENSMUSG00000102887	
ENSMUSG00000031111	
ENSMUSG00000092221	
ENSMUSG00000054779	
ENSMUSG00000079806	
ENSMUSG00000100063	
ENSMUSG00000082332	
ENSMUSG00000102175	
ENSMUSG00000038119	ENSDARG00000061328
ENSMUSG00000044170	
ENSMUSG00000021061	ENSDARG00000030490
ENSMUSG00000035455	ENSDARG00000016427
ENSMUSG00000051906	ENSDARG00000076778
ENSMUSG00000051906	ENSDARG00000102680
ENSMUSG00000051906	ENSDARG00000088727
ENSMUSG00000051906	ENSDARG00000025150
ENSMUSG00000051906	ENSDARG00000092749
ENSMUSG00000051906	ENSDARG00000025547
ENSMUSG00000051906	ENSDARG00000008182
ENSMUSG00000051906	ENSDARG00000018327
ENSMUSG00000051906	ENSDARG00000043894
ENSMUSG00000051906	ENSDARG00000092502
ENSMUSG00000051906	ENSDARG00000094357
ENSMUSG00000051906	ENSDARG00000088219
ENSMUSG00000051906	ENSDARG00000069323
ENSMUSG00000051906	ENSDARG00000059254
ENSMUSG00000051906	ENSDARG00000056379
ENSMUSG00000051906	ENSDARG00000095127
ENSMUSG00000051906	ENSDARG00000094796
ENSMUSG00000051906	ENSDARG00000029461
ENSMUSG00000051906	ENSDARG00000095424
ENSMUSG00000051906	ENSDARG00000077975
ENSMUSG00000051906	ENSDARG00000089377
ENSMUSG00000051906	ENSDARG00000079425
ENSMUSG00000051906	ENSDARG00000096624
ENSMUSG00000051906	ENSDARG00000008075
ENSMUSG00000051906	ENSDARG00000079903
ENSMUSG00000051906	ENSDARG00000094882
ENSMUSG00000051906	ENSDARG00000087245
ENSMUSG00000051906	ENSDARG00000012263
ENSMUSG00000106388	
ENSMUSG00000082286	
ENSMUSG00000099866	
ENSMUSG00000014767	ENSDARG00000014994
ENSMUSG00000047730	
ENSMUSG00000064016	
ENSMUSG00000096108	
ENSMUSG00000050158	
ENSMUSG00000066704	ENSDARG00000101423
ENSMUSG00000066704	ENSDARG00000068493
ENSMUSG00000100722	
ENSMUSG00000101813	
ENSMUSG00000092255	
ENSMUSG00000081565	
ENSMUSG00000082680	
ENSMUSG00000086805	
ENSMUSG00000085534	
ENSMUSG00000100605	
ENSMUSG00000039814	ENSDARG00000097530
ENSMUSG00000039814	ENSDARG00000103017
ENSMUSG00000046613	ENSDARG00000075886
ENSMUSG00000091762	
ENSMUSG00000072249	ENSDARG00000007975
ENSMUSG00000072249	ENSDARG00000015551
ENSMUSG00000048602	ENSDARG00000028539
ENSMUSG00000095369	
ENSMUSG00000071551	
ENSMUSG00000100479	
ENSMUSG00000102081	
ENSMUSG00000106407	
ENSMUSG00000061376	
ENSMUSG00000094085	ENSDARG00000098601
ENSMUSG00000087590	
ENSMUSG00000102294	
ENSMUSG00000083922	
ENSMUSG00000097657	
ENSMUSG00000101821	
ENSMUSG00000058399	
ENSMUSG00000108807	
ENSMUSG00000085290	
ENSMUSG00000084412	
ENSMUSG00000100335	
ENSMUSG00000054910	
ENSMUSG00000053211	ENSDARG00000098424
ENSMUSG00000053211	ENSDARG00000074453
ENSMUSG00000082607	
ENSMUSG00000031170	ENSDARG00000014587
ENSMUSG00000031170	ENSDARG00000009901
ENSMUSG00000051444	ENSDARG00000016112
ENSMUSG00000095724	ENSDARG00000057912
ENSMUSG00000041426	ENSDARG00000054867
ENSMUSG00000101987	
ENSMUSG00000021013	ENSDARG00000099481
ENSMUSG00000055110	
ENSMUSG00000099352	
ENSMUSG00000047161	
ENSMUSG00000003382	
ENSMUSG00000094280	
ENSMUSG00000099978	
ENSMUSG00000073130	
ENSMUSG00000012705	
ENSMUSG00000101388	
ENSMUSG00000100072	
ENSMUSG00000104045	
ENSMUSG00000024617	ENSDARG00000053617
ENSMUSG00000103615	
ENSMUSG00000064125	
ENSMUSG00000091859	
ENSMUSG00000102135	
ENSMUSG00000082953	
ENSMUSG00000055540	ENSDARG00000022971
ENSMUSG00000023883	ENSDARG00000070084
ENSMUSG00000107417	
ENSMUSG00000085978	
ENSMUSG00000083409	
ENSMUSG00000091842	
ENSMUSG00000102928	
ENSMUSG00000104320	
ENSMUSG00000071788	
ENSMUSG00000019732	ENSDARG00000102808
ENSMUSG00000019732	ENSDARG00000103979
ENSMUSG00000103190	
ENSMUSG00000057229	ENSDARG00000096597
ENSMUSG00000107252	ENSDARG00000078138
ENSMUSG00000107252	ENSDARG00000073912
ENSMUSG00000107252	ENSDARG00000079980
ENSMUSG00000005958	ENSDARG00000103576
ENSMUSG00000005958	ENSDARG00000031548
ENSMUSG00000084160	
ENSMUSG00000003037	ENSDARG00000067920
ENSMUSG00000074482	
ENSMUSG00000102072	
ENSMUSG00000103224	
ENSMUSG00000108667	
ENSMUSG00000026644	ENSDARG00000094730
ENSMUSG00000101055	
ENSMUSG00000086016	
ENSMUSG00000075702	ENSDARG00000051957
ENSMUSG00000099198	
ENSMUSG00000083218	
ENSMUSG00000035142	ENSDARG00000054821
ENSMUSG00000101910	
ENSMUSG00000101073	
ENSMUSG00000098469	
ENSMUSG00000104309	
ENSMUSG00000101827	
ENSMUSG00000093848	
ENSMUSG00000104416	
ENSMUSG00000104437	
ENSMUSG00000096099	
ENSMUSG00000102867	
ENSMUSG00000052459	ENSDARG00000034534
ENSMUSG00000052459	ENSDARG00000076318
ENSMUSG00000044709	ENSDARG00000041011
ENSMUSG00000025777	ENSDARG00000058601
ENSMUSG00000026734	ENSDARG00000076896
ENSMUSG00000031465	ENSDARG00000014946
ENSMUSG00000108304	
ENSMUSG00000021213	
ENSMUSG00000080776	
ENSMUSG00000045031	ENSDARG00000041215
ENSMUSG00000100320	
ENSMUSG00000086604	
ENSMUSG00000101576	
ENSMUSG00000104431	
ENSMUSG00000099912	
ENSMUSG00000022525	ENSDARG00000100021
ENSMUSG00000104452	ENSDARG00000096267
ENSMUSG00000104452	ENSDARG00000096340
ENSMUSG00000104452	ENSDARG00000096337
ENSMUSG00000104452	ENSDARG00000096244
ENSMUSG00000104452	ENSDARG00000096388
ENSMUSG00000104452	ENSDARG00000096342
ENSMUSG00000104452	ENSDARG00000096255
ENSMUSG00000104452	ENSDARG00000096241
ENSMUSG00000104452	ENSDARG00000096392
ENSMUSG00000104452	ENSDARG00000096308
ENSMUSG00000104452	ENSDARG00000096296
ENSMUSG00000104452	ENSDARG00000096318
ENSMUSG00000002885	ENSDARG00000104083
ENSMUSG00000002885	ENSDARG00000097680
ENSMUSG00000002885	ENSDARG00000089904
ENSMUSG00000101143	
ENSMUSG00000021376	ENSDARG00000028012
ENSMUSG00000021376	ENSDARG00000055974
ENSMUSG00000100377	
ENSMUSG00000103758	
ENSMUSG00000092404	
ENSMUSG00000044056	
ENSMUSG00000032098	ENSDARG00000077911
ENSMUSG00000081598	
ENSMUSG00000092574	
ENSMUSG00000042182	
ENSMUSG00000102005	
ENSMUSG00000102731	
ENSMUSG00000061847	
ENSMUSG00000096668	
ENSMUSG00000071179	ENSDARG00000090286
ENSMUSG00000071179	ENSDARG00000074712
ENSMUSG00000071179	ENSDARG00000077960
ENSMUSG00000071179	ENSDARG00000087143
ENSMUSG00000071179	ENSDARG00000091136
ENSMUSG00000071179	ENSDARG00000090850
ENSMUSG00000089883	
ENSMUSG00000031112	ENSDARG00000060390
ENSMUSG00000103249	
ENSMUSG00000103417	
ENSMUSG00000080818	
ENSMUSG00000105063	
ENSMUSG00000097806	
ENSMUSG00000074355	
ENSMUSG00000104095	
ENSMUSG00000091659	
ENSMUSG00000094396	ENSDARG00000098546
ENSMUSG00000094396	ENSDARG00000104881
ENSMUSG00000094396	ENSDARG00000056009
ENSMUSG00000094396	ENSDARG00000061873
ENSMUSG00000094396	ENSDARG00000104241
ENSMUSG00000094396	ENSDARG00000056180
ENSMUSG00000094396	ENSDARG00000098225
ENSMUSG00000094396	ENSDARG00000055983
ENSMUSG00000094396	ENSDARG00000061903
ENSMUSG00000094396	ENSDARG00000068520
ENSMUSG00000094396	ENSDARG00000101909
ENSMUSG00000094396	ENSDARG00000088029
ENSMUSG00000094396	ENSDARG00000056006
ENSMUSG00000094396	ENSDARG00000091990
ENSMUSG00000094396	ENSDARG00000040632
ENSMUSG00000094396	ENSDARG00000053036
ENSMUSG00000094396	ENSDARG00000061883
ENSMUSG00000094396	ENSDARG00000100377
ENSMUSG00000094396	ENSDARG00000056014
ENSMUSG00000094396	ENSDARG00000104854
ENSMUSG00000094396	ENSDARG00000029635
ENSMUSG00000094396	ENSDARG00000068549
ENSMUSG00000094396	ENSDARG00000098492
ENSMUSG00000094396	ENSDARG00000088192
ENSMUSG00000094396	ENSDARG00000092523
ENSMUSG00000094396	ENSDARG00000056000
ENSMUSG00000094396	ENSDARG00000103122
ENSMUSG00000094396	ENSDARG00000105189
ENSMUSG00000094396	ENSDARG00000023168
ENSMUSG00000094396	ENSDARG00000100451
ENSMUSG00000094396	ENSDARG00000099773
ENSMUSG00000094396	ENSDARG00000067828
ENSMUSG00000094396	ENSDARG00000094735
ENSMUSG00000094396	ENSDARG00000053075
ENSMUSG00000094396	ENSDARG00000100604
ENSMUSG00000094396	ENSDARG00000101083
ENSMUSG00000094396	ENSDARG00000100026
ENSMUSG00000094396	ENSDARG00000011034
ENSMUSG00000094396	ENSDARG00000068576
ENSMUSG00000094396	ENSDARG00000091790
ENSMUSG00000094396	ENSDARG00000055920
ENSMUSG00000094396	ENSDARG00000008095
ENSMUSG00000094396	ENSDARG00000096362
ENSMUSG00000094396	ENSDARG00000035214
ENSMUSG00000094396	ENSDARG00000102459
ENSMUSG00000094396	ENSDARG00000094862
ENSMUSG00000094396	ENSDARG00000056154
ENSMUSG00000094396	ENSDARG00000040594
ENSMUSG00000094396	ENSDARG00000055994
ENSMUSG00000094396	ENSDARG00000104430
ENSMUSG00000094396	ENSDARG00000055952
ENSMUSG00000094396	ENSDARG00000104552
ENSMUSG00000094396	ENSDARG00000068566
ENSMUSG00000040204	
ENSMUSG00000083420	
ENSMUSG00000027708	ENSDARG00000099642
ENSMUSG00000101302	
ENSMUSG00000048481	
ENSMUSG00000054978	ENSDARG00000013907
ENSMUSG00000054978	ENSDARG00000061045
ENSMUSG00000054978	ENSDARG00000076449
ENSMUSG00000011114	ENSDARG00000074996
ENSMUSG00000091996	
ENSMUSG00000087636	
ENSMUSG00000062232	ENSDARG00000005482
ENSMUSG00000062232	ENSDARG00000061459
ENSMUSG00000084907	
ENSMUSG00000031446	ENSDARG00000096578
ENSMUSG00000031189	ENSDARG00000052242
ENSMUSG00000057855	
ENSMUSG00000099555	
ENSMUSG00000059820	ENSDARG00000016724
ENSMUSG00000022681	ENSDARG00000105182
ENSMUSG00000060245	
ENSMUSG00000039209	ENSDARG00000036316
ENSMUSG00000085998	
ENSMUSG00000081477	
ENSMUSG00000036779	ENSDARG00000060071
ENSMUSG00000061167	
ENSMUSG00000099661	
ENSMUSG00000086185	
ENSMUSG00000100978	
ENSMUSG00000099601	
ENSMUSG00000100115	
ENSMUSG00000091223	
ENSMUSG00000061584	ENSDARG00000071701
ENSMUSG00000061584	ENSDARG00000056874
ENSMUSG00000061584	ENSDARG00000099562
ENSMUSG00000092535	
ENSMUSG00000060475	ENSDARG00000042642
ENSMUSG00000037134	ENSDARG00000036755
ENSMUSG00000057799	
ENSMUSG00000096308	
ENSMUSG00000025737	ENSDARG00000025507
ENSMUSG00000081195	
ENSMUSG00000106085	
ENSMUSG00000025519	ENSDARG00000006019
ENSMUSG00000073436	ENSDARG00000087471
ENSMUSG00000083010	
ENSMUSG00000024807	ENSDARG00000017842
ENSMUSG00000082270	
ENSMUSG00000084070	
ENSMUSG00000086704	
ENSMUSG00000104233	
ENSMUSG00000048960	ENSDARG00000071692
ENSMUSG00000080861	
ENSMUSG00000023906	
ENSMUSG00000101467	
ENSMUSG00000069053	ENSDARG00000037559
ENSMUSG00000031107	ENSDARG00000044380
ENSMUSG00000100519	
ENSMUSG00000101993	
ENSMUSG00000096898	
ENSMUSG00000036013	
ENSMUSG00000101260	
ENSMUSG00000043243	
ENSMUSG00000045064	ENSDARG00000070526
ENSMUSG00000087649	
ENSMUSG00000073702	ENSDARG00000053365
ENSMUSG00000098304	
ENSMUSG00000086914	
ENSMUSG00000043223	
ENSMUSG00000074502	ENSDARG00000035066
ENSMUSG00000032332	ENSDARG00000078322
ENSMUSG00000032332	ENSDARG00000019601
ENSMUSG00000091924	
ENSMUSG00000032291	ENSDARG00000045926
ENSMUSG00000032291	ENSDARG00000035904
ENSMUSG00000104270	
ENSMUSG00000104054	
ENSMUSG00000034518	ENSDARG00000075783
ENSMUSG00000103956	
ENSMUSG00000046974	ENSDARG00000077257
ENSMUSG00000101881	
ENSMUSG00000086533	
ENSMUSG00000104073	
ENSMUSG00000022853	ENSDARG00000070029
ENSMUSG00000104032	
ENSMUSG00000095103	
ENSMUSG00000082657	
ENSMUSG00000104303	
ENSMUSG00000085552	
ENSMUSG00000051469	
ENSMUSG00000102998	
ENSMUSG00000099517	ENSDARG00000103819
ENSMUSG00000099517	ENSDARG00000077587
ENSMUSG00000099517	ENSDARG00000104944
ENSMUSG00000100544	
ENSMUSG00000069913	
ENSMUSG00000099935	
ENSMUSG00000092511	
ENSMUSG00000031553	
ENSMUSG00000103306	
ENSMUSG00000099983	
ENSMUSG00000041423	ENSDARG00000041483
ENSMUSG00000021007	ENSDARG00000075898
ENSMUSG00000098330	
ENSMUSG00000100906	
ENSMUSG00000102251	
ENSMUSG00000090925	
ENSMUSG00000083821	
ENSMUSG00000095889	
ENSMUSG00000101245	
ENSMUSG00000099431	
ENSMUSG00000007440	ENSDARG00000088136
ENSMUSG00000007440	ENSDARG00000097170
ENSMUSG00000007440	ENSDARG00000099535
ENSMUSG00000007440	ENSDARG00000037695
ENSMUSG00000031725	
ENSMUSG00000099607	
ENSMUSG00000090710	
ENSMUSG00000031486	ENSDARG00000076994
ENSMUSG00000034579	ENSDARG00000008948
ENSMUSG00000034579	ENSDARG00000098989
ENSMUSG00000076754	
ENSMUSG00000079578	ENSDARG00000013438
ENSMUSG00000082040	
ENSMUSG00000086065	
ENSMUSG00000069248	
ENSMUSG00000091154	
ENSMUSG00000046845	
ENSMUSG00000103419	
ENSMUSG00000080779	
ENSMUSG00000068149	
ENSMUSG00000092406	
ENSMUSG00000107325	
ENSMUSG00000098949	
ENSMUSG00000100736	
ENSMUSG00000063816	
ENSMUSG00000108694	
ENSMUSG00000068487	
ENSMUSG00000025758	ENSDARG00000004576
ENSMUSG00000081912	
ENSMUSG00000034206	ENSDARG00000044622
ENSMUSG00000079649	
ENSMUSG00000106293	
ENSMUSG00000032231	ENSDARG00000003216
ENSMUSG00000032231	ENSDARG00000053625
ENSMUSG00000050912	
ENSMUSG00000094248	
ENSMUSG00000023143	ENSDARG00000075149
ENSMUSG00000100578	
ENSMUSG00000046282	
ENSMUSG00000062028	ENSDARG00000062820
ENSMUSG00000062028	ENSDARG00000070317
ENSMUSG00000062028	ENSDARG00000090707
ENSMUSG00000062028	ENSDARG00000062828
ENSMUSG00000062028	ENSDARG00000102281
ENSMUSG00000062028	ENSDARG00000070774
ENSMUSG00000062028	ENSDARG00000092249
ENSMUSG00000062028	ENSDARG00000014975
ENSMUSG00000095423	
ENSMUSG00000032091	ENSDARG00000012860
ENSMUSG00000032091	ENSDARG00000103117
ENSMUSG00000049950	ENSDARG00000040350
ENSMUSG00000094555	
ENSMUSG00000020397	ENSDARG00000016318
ENSMUSG00000063605	ENSDARG00000003872
ENSMUSG00000091165	
ENSMUSG00000079297	
ENSMUSG00000082496	
ENSMUSG00000047307	
ENSMUSG00000094600	
ENSMUSG00000098194	
ENSMUSG00000071102	
ENSMUSG00000085205	
ENSMUSG00000005534	ENSDARG00000071524
ENSMUSG00000005534	ENSDARG00000011948
ENSMUSG00000103601	
ENSMUSG00000031834	ENSDARG00000018060
ENSMUSG00000102031	
ENSMUSG00000081070	
ENSMUSG00000080811	
ENSMUSG00000034482	
ENSMUSG00000081220	
ENSMUSG00000090892	
ENSMUSG00000014773	ENSDARG00000010791
ENSMUSG00000014773	ENSDARG00000020219
ENSMUSG00000097985	
ENSMUSG00000097684	
ENSMUSG00000101290	
ENSMUSG00000083721	
ENSMUSG00000061863	
ENSMUSG00000101218	
ENSMUSG00000032380	ENSDARG00000103666
ENSMUSG00000032380	ENSDARG00000061096
ENSMUSG00000058741	
ENSMUSG00000016946	ENSDARG00000098817
ENSMUSG00000016946	ENSDARG00000015722
ENSMUSG00000100667	
ENSMUSG00000091212	
ENSMUSG00000000759	ENSDARG00000029133
ENSMUSG00000062638	ENSDARG00000102296
ENSMUSG00000087007	
ENSMUSG00000108360	
ENSMUSG00000044030	ENSDARG00000005468
ENSMUSG00000092189	
ENSMUSG00000099487	
ENSMUSG00000042032	ENSDARG00000012932
ENSMUSG00000042686	ENSDARG00000058603
ENSMUSG00000042686	ENSDARG00000038826
ENSMUSG00000102115	
ENSMUSG00000028005	ENSDARG00000086790
ENSMUSG00000101402	
ENSMUSG00000049940	ENSDARG00000030237
ENSMUSG00000101294	
ENSMUSG00000090919	
ENSMUSG00000009079	ENSDARG00000020258
ENSMUSG00000009079	ENSDARG00000020465
ENSMUSG00000102102	
ENSMUSG00000034839	ENSDARG00000005355
ENSMUSG00000080299	
ENSMUSG00000027562	ENSDARG00000011166
ENSMUSG00000027562	ENSDARG00000014488
ENSMUSG00000101369	
ENSMUSG00000062753	ENSDARG00000090634
ENSMUSG00000099878	
ENSMUSG00000104133	
ENSMUSG00000091435	
ENSMUSG00000101424	
ENSMUSG00000101640	
ENSMUSG00000046456	ENSDARG00000056144
ENSMUSG00000037211	ENSDARG00000103985
ENSMUSG00000100264	
ENSMUSG00000032221	ENSDARG00000060169
ENSMUSG00000093681	
ENSMUSG00000100251	
ENSMUSG00000091206	
ENSMUSG00000103442	ENSDARG00000088136
ENSMUSG00000103442	ENSDARG00000097170
ENSMUSG00000103442	ENSDARG00000099535
ENSMUSG00000103442	ENSDARG00000037695
ENSMUSG00000101489	
ENSMUSG00000073073	
ENSMUSG00000085638	
ENSMUSG00000052212	
ENSMUSG00000101036	
ENSMUSG00000095197	ENSDARG00000096376
ENSMUSG00000095197	ENSDARG00000096424
ENSMUSG00000095197	ENSDARG00000096406
ENSMUSG00000081920	
ENSMUSG00000049556	ENSDARG00000035899
ENSMUSG00000049556	ENSDARG00000034165
ENSMUSG00000026655	ENSDARG00000026865
ENSMUSG00000099910	
ENSMUSG00000085449	
ENSMUSG00000100715	
ENSMUSG00000096457	
ENSMUSG00000101110	
ENSMUSG00000101513	
ENSMUSG00000097304	
ENSMUSG00000043807	
ENSMUSG00000038323	ENSDARG00000062425
ENSMUSG00000101774	
ENSMUSG00000096699	
ENSMUSG00000056987	
ENSMUSG00000025739	ENSDARG00000037921
ENSMUSG00000025739	ENSDARG00000024740
ENSMUSG00000100038	
ENSMUSG00000074506	
ENSMUSG00000084315	
ENSMUSG00000036951	ENSDARG00000063621
ENSMUSG00000086668	
ENSMUSG00000026088	ENSDARG00000044766
ENSMUSG00000100269	
ENSMUSG00000058685	
ENSMUSG00000087318	
ENSMUSG00000086525	
ENSMUSG00000047910	
ENSMUSG00000050174	ENSDARG00000103523
ENSMUSG00000027550	ENSDARG00000078535
ENSMUSG00000000168	ENSDARG00000015918
ENSMUSG00000099310	
ENSMUSG00000086621	
ENSMUSG00000082872	
ENSMUSG00000108404	
ENSMUSG00000081145	
ENSMUSG00000100012	
ENSMUSG00000080227	
ENSMUSG00000074442	
ENSMUSG00000100784	
ENSMUSG00000098573	
ENSMUSG00000086741	
ENSMUSG00000041620	
ENSMUSG00000027695	ENSDARG00000057125
ENSMUSG00000027695	ENSDARG00000056228
ENSMUSG00000082616	
ENSMUSG00000093429	
ENSMUSG00000098275	
ENSMUSG00000092040	
ENSMUSG00000100120	
ENSMUSG00000099493	
ENSMUSG00000102672	
ENSMUSG00000024497	ENSDARG00000006206
ENSMUSG00000096002	ENSDARG00000098546
ENSMUSG00000096002	ENSDARG00000104881
ENSMUSG00000096002	ENSDARG00000056009
ENSMUSG00000096002	ENSDARG00000061873
ENSMUSG00000096002	ENSDARG00000104241
ENSMUSG00000096002	ENSDARG00000056180
ENSMUSG00000096002	ENSDARG00000098225
ENSMUSG00000096002	ENSDARG00000055983
ENSMUSG00000096002	ENSDARG00000061903
ENSMUSG00000096002	ENSDARG00000068520
ENSMUSG00000096002	ENSDARG00000101909
ENSMUSG00000096002	ENSDARG00000088029
ENSMUSG00000096002	ENSDARG00000056006
ENSMUSG00000096002	ENSDARG00000091990
ENSMUSG00000096002	ENSDARG00000040632
ENSMUSG00000096002	ENSDARG00000053036
ENSMUSG00000096002	ENSDARG00000061883
ENSMUSG00000096002	ENSDARG00000100377
ENSMUSG00000096002	ENSDARG00000056014
ENSMUSG00000096002	ENSDARG00000104854
ENSMUSG00000096002	ENSDARG00000029635
ENSMUSG00000096002	ENSDARG00000068549
ENSMUSG00000096002	ENSDARG00000098492
ENSMUSG00000096002	ENSDARG00000088192
ENSMUSG00000096002	ENSDARG00000092523
ENSMUSG00000096002	ENSDARG00000056000
ENSMUSG00000096002	ENSDARG00000103122
ENSMUSG00000096002	ENSDARG00000105189
ENSMUSG00000096002	ENSDARG00000023168
ENSMUSG00000096002	ENSDARG00000100451
ENSMUSG00000096002	ENSDARG00000099773
ENSMUSG00000096002	ENSDARG00000067828
ENSMUSG00000096002	ENSDARG00000094735
ENSMUSG00000096002	ENSDARG00000053075
ENSMUSG00000096002	ENSDARG00000100604
ENSMUSG00000096002	ENSDARG00000101083
ENSMUSG00000096002	ENSDARG00000100026
ENSMUSG00000096002	ENSDARG00000011034
ENSMUSG00000096002	ENSDARG00000068576
ENSMUSG00000096002	ENSDARG00000091790
ENSMUSG00000096002	ENSDARG00000055920
ENSMUSG00000096002	ENSDARG00000008095
ENSMUSG00000096002	ENSDARG00000096362
ENSMUSG00000096002	ENSDARG00000035214
ENSMUSG00000096002	ENSDARG00000102459
ENSMUSG00000096002	ENSDARG00000094862
ENSMUSG00000096002	ENSDARG00000056154
ENSMUSG00000096002	ENSDARG00000040594
ENSMUSG00000096002	ENSDARG00000055994
ENSMUSG00000096002	ENSDARG00000104430
ENSMUSG00000096002	ENSDARG00000055952
ENSMUSG00000096002	ENSDARG00000104552
ENSMUSG00000096002	ENSDARG00000068566
ENSMUSG00000090778	
ENSMUSG00000102166	
ENSMUSG00000100007	
ENSMUSG00000024370	ENSDARG00000044484
ENSMUSG00000085756	
ENSMUSG00000095914	
ENSMUSG00000092519	
ENSMUSG00000045575	ENSDARG00000098601
ENSMUSG00000022857	ENSDARG00000079393
ENSMUSG00000090588	
ENSMUSG00000054499	ENSDARG00000093482
ENSMUSG00000054499	ENSDARG00000002758
ENSMUSG00000079116	
ENSMUSG00000080703	
ENSMUSG00000096650	
ENSMUSG00000006740	ENSDARG00000103394
ENSMUSG00000006740	ENSDARG00000074131
ENSMUSG00000086025	
ENSMUSG00000046610	ENSDARG00000075191
ENSMUSG00000104605	
ENSMUSG00000091930	
ENSMUSG00000108523	
ENSMUSG00000103800	ENSDARG00000088136
ENSMUSG00000103800	ENSDARG00000097170
ENSMUSG00000103800	ENSDARG00000099535
ENSMUSG00000103800	ENSDARG00000037695
ENSMUSG00000096777	
ENSMUSG00000059334	
ENSMUSG00000020429	ENSDARG00000099351
ENSMUSG00000020429	ENSDARG00000038666
ENSMUSG00000104209	
ENSMUSG00000024308	ENSDARG00000045011
ENSMUSG00000024308	ENSDARG00000079402
ENSMUSG00000099509	
ENSMUSG00000024430	
ENSMUSG00000040594	
ENSMUSG00000030465	ENSDARG00000104820
ENSMUSG00000096311	
ENSMUSG00000005986	ENSDARG00000098140
ENSMUSG00000099695	
ENSMUSG00000100054	
ENSMUSG00000084308	
ENSMUSG00000100570	
ENSMUSG00000099777	
ENSMUSG00000103386	
ENSMUSG00000085969	
ENSMUSG00000056153	ENSDARG00000058565
ENSMUSG00000056153	ENSDARG00000015863
ENSMUSG00000093595	
ENSMUSG00000095192	
ENSMUSG00000056423	
ENSMUSG00000035203	ENSDARG00000010411
ENSMUSG00000104471	
ENSMUSG00000101511	
ENSMUSG00000024472	ENSDARG00000104242
ENSMUSG00000021099	ENSDARG00000031316
ENSMUSG00000025757	ENSDARG00000053544
ENSMUSG00000085048	
ENSMUSG00000092387	
ENSMUSG00000024304	ENSDARG00000018693
ENSMUSG00000093453	
ENSMUSG00000101145	
ENSMUSG00000102312	ENSDARG00000104598
ENSMUSG00000102312	ENSDARG00000102719
ENSMUSG00000102312	ENSDARG00000104141
ENSMUSG00000102312	ENSDARG00000037691
ENSMUSG00000102312	ENSDARG00000090348
ENSMUSG00000102312	ENSDARG00000104080
ENSMUSG00000102312	ENSDARG00000101318
ENSMUSG00000102312	ENSDARG00000099468
ENSMUSG00000102312	ENSDARG00000089289
ENSMUSG00000102312	ENSDARG00000103602
ENSMUSG00000102312	ENSDARG00000103906
ENSMUSG00000102312	ENSDARG00000091043
ENSMUSG00000102312	ENSDARG00000089874
ENSMUSG00000102312	ENSDARG00000071904
ENSMUSG00000102312	ENSDARG00000089297
ENSMUSG00000102312	ENSDARG00000089593
ENSMUSG00000031383	
ENSMUSG00000073408	
ENSMUSG00000081809	
ENSMUSG00000095356	
ENSMUSG00000102735	
ENSMUSG00000024539	ENSDARG00000035986
ENSMUSG00000024539	ENSDARG00000016481
ENSMUSG00000059534	ENSDARG00000104517
ENSMUSG00000090527	ENSDARG00000063621
ENSMUSG00000062203	ENSDARG00000031048
ENSMUSG00000062203	ENSDARG00000098627
ENSMUSG00000078780	
ENSMUSG00000064090	ENSDARG00000021547
ENSMUSG00000049439	ENSDARG00000006040
ENSMUSG00000043659	
ENSMUSG00000103265	
ENSMUSG00000024471	ENSDARG00000076312
ENSMUSG00000084924	
ENSMUSG00000024371	ENSDARG00000019772
ENSMUSG00000107815	
ENSMUSG00000026058	ENSDARG00000069469
ENSMUSG00000108430	
ENSMUSG00000033323	ENSDARG00000017522
ENSMUSG00000102071	
ENSMUSG00000103527	
ENSMUSG00000027751	ENSDARG00000078658
ENSMUSG00000037991	ENSDARG00000103137
ENSMUSG00000099694	
ENSMUSG00000081847	
ENSMUSG00000024300	ENSDARG00000078734
ENSMUSG00000096965	
ENSMUSG00000020272	ENSDARG00000101894
ENSMUSG00000104134	
ENSMUSG00000100656	
ENSMUSG00000060679	ENSDARG00000061505
ENSMUSG00000101426	
ENSMUSG00000079988	
ENSMUSG00000076755	
ENSMUSG00000103922	
ENSMUSG00000074364	ENSDARG00000035137
