O1ENSID	O2ENSID
ENSG00000251754	ENSDARG00000102063
ENSG00000251754	ENSDARG00000088580
ENSG00000251754	ENSDARG00000102666
ENSG00000251754	ENSDARG00000102149
ENSG00000251754	ENSDARG00000101326
ENSG00000251754	ENSDARG00000087552
ENSG00000251754	ENSDARG00000103559
ENSG00000251754	ENSDARG00000099029
ENSG00000251754	ENSDARG00000104785
ENSG00000251754	ENSDARG00000104236
ENSG00000251754	ENSDARG00000098404
ENSG00000251754	ENSDARG00000104102
ENSG00000251754	ENSDARG00000088175
ENSG00000251754	ENSDARG00000091097
ENSG00000251754	ENSDARG00000102768
ENSG00000251754	ENSDARG00000101359
ENSG00000251754	ENSDARG00000098219
ENSG00000251754	ENSDARG00000087723
ENSG00000251754	ENSDARG00000101276
ENSG00000251754	ENSDARG00000101931
ENSG00000251754	ENSDARG00000099941
ENSG00000251754	ENSDARG00000098905
ENSG00000251754	ENSDARG00000100425
ENSG00000251754	ENSDARG00000103214
ENSG00000251754	ENSDARG00000089659
ENSG00000251754	ENSDARG00000104426
ENSG00000251754	ENSDARG00000087553
ENSG00000251754	ENSDARG00000099286
ENSG00000251754	ENSDARG00000103327
ENSG00000251754	ENSDARG00000104534
ENSG00000251754	ENSDARG00000084302
ENSG00000251754	ENSDARG00000099703
ENSG00000251754	ENSDARG00000104081
ENSG00000251754	ENSDARG00000103062
ENSG00000251754	ENSDARG00000104607
ENSG00000251754	ENSDARG00000087526
ENSG00000251754	ENSDARG00000099696
ENSG00000251754	ENSDARG00000091526
ENSG00000251754	ENSDARG00000088784
ENSG00000251754	ENSDARG00000099467
ENSG00000251754	ENSDARG00000102222
ENSG00000251754	ENSDARG00000101810
ENSG00000251754	ENSDARG00000089783
ENSG00000251754	ENSDARG00000101639
ENSG00000251754	ENSDARG00000102194
ENSG00000251754	ENSDARG00000102840
ENSG00000251754	ENSDARG00000086962
ENSG00000251754	ENSDARG00000089496
ENSG00000251754	ENSDARG00000104033
ENSG00000251754	ENSDARG00000099489
ENSG00000251754	ENSDARG00000100530
ENSG00000251754	ENSDARG00000101113
ENSG00000251754	ENSDARG00000089424
ENSG00000251754	ENSDARG00000102814
ENSG00000251754	ENSDARG00000100895
ENSG00000251754	ENSDARG00000091645
ENSG00000251754	ENSDARG00000089639
ENSG00000251754	ENSDARG00000102760
ENSG00000251754	ENSDARG00000091517
ENSG00000251754	ENSDARG00000087792
ENSG00000251754	ENSDARG00000100934
ENSG00000251754	ENSDARG00000098413
ENSG00000251754	ENSDARG00000088688
ENSG00000251754	ENSDARG00000105032
ENSG00000251754	ENSDARG00000101734
ENSG00000251754	ENSDARG00000105199
ENSG00000251754	ENSDARG00000085530
ENSG00000251754	ENSDARG00000098659
ENSG00000251754	ENSDARG00000101945
ENSG00000251754	ENSDARG00000102494
ENSG00000251754	ENSDARG00000084931
ENSG00000251754	ENSDARG00000104354
ENSG00000251754	ENSDARG00000101971
ENSG00000251754	ENSDARG00000099150
ENSG00000251754	ENSDARG00000098061
ENSG00000251754	ENSDARG00000105026
ENSG00000251754	ENSDARG00000099975
ENSG00000251754	ENSDARG00000091565
ENSG00000251754	ENSDARG00000082036
ENSG00000251754	ENSDARG00000104253
ENSG00000251754	ENSDARG00000102014
ENSG00000251754	ENSDARG00000102217
ENSG00000251754	ENSDARG00000101833
ENSG00000251754	ENSDARG00000089180
ENSG00000251754	ENSDARG00000105203
ENSG00000251754	ENSDARG00000104237
ENSG00000251754	ENSDARG00000086119
ENSG00000251754	ENSDARG00000099998
ENSG00000251754	ENSDARG00000103033
ENSG00000251754	ENSDARG00000102287
ENSG00000251754	ENSDARG00000086208
ENSG00000223297	
ENSG00000240626	
ENSG00000215993	
ENSG00000222545	
ENSG00000277452	
ENSG00000275233	
ENSG00000266206	
ENSG00000223459	
ENSG00000244710	
ENSG00000275692	
ENSG00000202609	
ENSG00000231397	
ENSG00000274458	
ENSG00000276737	
ENSG00000206684	
ENSG00000272439	
ENSG00000207979	
ENSG00000212338	
ENSG00000276995	
ENSG00000207312	
ENSG00000251748	ENSDARG00000084894
ENSG00000265407	
ENSG00000206590	
ENSG00000275616	
ENSG00000206850	
ENSG00000212371	
ENSG00000200247	
ENSG00000264643	
ENSG00000274083	
ENSG00000278708	ENSDARG00000103499
ENSG00000278708	ENSDARG00000101052
ENSG00000207701	
ENSG00000226250	
ENSG00000207426	
ENSG00000240490	
ENSG00000225131	
ENSG00000201980	ENSDARG00000084991
ENSG00000201980	ENSDARG00000087425
ENSG00000201980	ENSDARG00000086252
ENSG00000201980	ENSDARG00000081943
ENSG00000263827	
ENSG00000252421	
ENSG00000264540	
ENSG00000200312	
ENSG00000277189	
ENSG00000238698	
ENSG00000241791	
ENSG00000221053	
ENSG00000207810	
ENSG00000201737	
ENSG00000275533	
ENSG00000263570	
ENSG00000222994	
ENSG00000280502	
ENSG00000206678	
ENSG00000243883	
ENSG00000278189	ENSDARG00000104238
ENSG00000278189	ENSDARG00000101302
ENSG00000278189	ENSDARG00000098303
ENSG00000278189	ENSDARG00000102530
ENSG00000278189	ENSDARG00000091828
ENSG00000278189	ENSDARG00000102469
ENSG00000278189	ENSDARG00000091776
ENSG00000251857	
ENSG00000200893	
ENSG00000242381	
ENSG00000215311	
ENSG00000222631	
ENSG00000264901	
ENSG00000199593	
ENSG00000244618	
ENSG00000244568	
ENSG00000266244	
ENSG00000274164	
ENSG00000212526	
ENSG00000200385	ENSDARG00000086774
ENSG00000201134	
ENSG00000207625	ENSDARG00000083495
ENSG00000200926	
ENSG00000211556	
ENSG00000253051	
ENSG00000101421	ENSDARG00000007323
ENSG00000101421	ENSDARG00000016255
ENSG00000281069	
ENSG00000252503	
ENSG00000259561	
ENSG00000221021	
ENSG00000281889	
ENSG00000276574	
ENSG00000201919	
ENSG00000277717	
ENSG00000207472	
ENSG00000199217	
ENSG00000222650	
ENSG00000265636	
ENSG00000207201	
ENSG00000216022	
ENSG00000238386	
ENSG00000200468	
ENSG00000199899	
ENSG00000202322	
ENSG00000207151	
ENSG00000271841	
ENSG00000275135	
ENSG00000240733	
ENSG00000223076	
ENSG00000265032	
ENSG00000253092	ENSDARG00000083699
ENSG00000253092	ENSDARG00000083986
ENSG00000207599	
ENSG00000199698	
ENSG00000200294	ENSDARG00000083089
ENSG00000201635	
ENSG00000222385	
ENSG00000266052	
ENSG00000251878	ENSDARG00000083254
ENSG00000251878	ENSDARG00000080924
ENSG00000201260	
ENSG00000252036	ENSDARG00000083675
ENSG00000202050	
ENSG00000200248	
ENSG00000200693	
ENSG00000281272	
ENSG00000223287	
ENSG00000263416	
ENSG00000266768	
ENSG00000211483	
ENSG00000274314	
ENSG00000223562	
ENSG00000207293	
ENSG00000252953	
ENSG00000207743	
ENSG00000280827	
ENSG00000217566	
ENSG00000274017	
ENSG00000277124	
ENSG00000221157	
ENSG00000102924	ENSDARG00000057296
ENSG00000212045	
ENSG00000199938	
ENSG00000266310	
ENSG00000275220	
ENSG00000276055	
ENSG00000264897	
ENSG00000271818	
ENSG00000266430	
ENSG00000266481	
ENSG00000264294	
ENSG00000264740	
ENSG00000221375	
ENSG00000216014	
ENSG00000221313	
ENSG00000221083	ENSDARG00000086007
ENSG00000252343	
ENSG00000157601	ENSDARG00000004953
ENSG00000157601	ENSDARG00000026049
ENSG00000157601	ENSDARG00000023369
ENSG00000157601	ENSDARG00000021688
ENSG00000157601	ENSDARG00000008019
ENSG00000157601	ENSDARG00000051795
ENSG00000206775	ENSDARG00000080172
ENSG00000206775	ENSDARG00000085594
ENSG00000252712	ENSDARG00000105169
ENSG00000252712	ENSDARG00000085249
ENSG00000263449	
ENSG00000235857	
ENSG00000264271	
ENSG00000277677	
ENSG00000238716	
ENSG00000277062	
ENSG00000264005	
ENSG00000276577	
ENSG00000221518	
ENSG00000222643	
ENSG00000277138	
ENSG00000242121	
ENSG00000266189	
ENSG00000211582	
ENSG00000265260	
ENSG00000221527	
ENSG00000201447	
ENSG00000251747	
ENSG00000274470	
ENSG00000207131	
ENSG00000265829	
ENSG00000223389	
ENSG00000276079	
ENSG00000238211	
ENSG00000251975	
ENSG00000206906	
ENSG00000222154	
ENSG00000202264	
ENSG00000202071	
ENSG00000265595	
ENSG00000252827	
ENSG00000264780	
ENSG00000238610	
ENSG00000252949	
ENSG00000263395	
ENSG00000201216	
ENSG00000147274	ENSDARG00000014244
ENSG00000200377	
ENSG00000226840	
ENSG00000201066	
ENSG00000202351	
ENSG00000206711	
ENSG00000199515	
ENSG00000265321	
ENSG00000266737	
ENSG00000265381	
ENSG00000276048	ENSDARG00000104137
ENSG00000201227	ENSDARG00000104238
ENSG00000201227	ENSDARG00000101302
ENSG00000201227	ENSDARG00000098303
ENSG00000201227	ENSDARG00000102530
ENSG00000201227	ENSDARG00000091828
ENSG00000201227	ENSDARG00000102469
ENSG00000201227	ENSDARG00000091776
ENSG00000212269	
ENSG00000276171	
ENSG00000215938	ENSDARG00000083122
ENSG00000200171	
ENSG00000241665	
ENSG00000276690	
ENSG00000240584	
ENSG00000275218	
ENSG00000273587	ENSDARG00000083885
ENSG00000273587	ENSDARG00000080777
ENSG00000240439	
ENSG00000194717	
ENSG00000252597	
ENSG00000252711	
ENSG00000271817	
ENSG00000222987	
ENSG00000277533	
ENSG00000206693	ENSDARG00000083826
ENSG00000202141	
ENSG00000201998	ENSDARG00000082611
ENSG00000201998	ENSDARG00000083454
ENSG00000274864	
ENSG00000251787	
ENSG00000222378	
ENSG00000263685	
ENSG00000265543	
ENSG00000281774	
ENSG00000200183	
ENSG00000221112	
ENSG00000240533	
ENSG00000279516	
ENSG00000272055	
ENSG00000275925	
ENSG00000221183	
ENSG00000281061	
ENSG00000266478	
ENSG00000221457	
ENSG00000281483	
ENSG00000275134	
ENSG00000207145	ENSDARG00000081850
ENSG00000265317	
ENSG00000263441	
ENSG00000266703	
ENSG00000281745	
ENSG00000265135	
ENSG00000202304	
ENSG00000201302	ENSDARG00000083937
ENSG00000201302	ENSDARG00000083894
ENSG00000201302	ENSDARG00000085713
ENSG00000200220	
ENSG00000241939	
ENSG00000280950	
ENSG00000278125	
ENSG00000273948	
ENSG00000277653	
ENSG00000252908	
ENSG00000207611	
ENSG00000201398	
ENSG00000252118	
ENSG00000221653	
ENSG00000276027	ENSDARG00000080745
ENSG00000278223	
ENSG00000239719	
ENSG00000277815	
ENSG00000276366	
ENSG00000242014	
ENSG00000265575	
ENSG00000241037	
ENSG00000202440	ENSDARG00000082891
ENSG00000239868	
ENSG00000201566	
ENSG00000265267	
ENSG00000071282	ENSDARG00000002002
ENSG00000253877	
ENSG00000212013	
ENSG00000199122	
ENSG00000272253	
ENSG00000113649	ENSDARG00000098822
ENSG00000113649	ENSDARG00000030665
ENSG00000207789	ENSDARG00000080579
ENSG00000206989	ENSDARG00000084148
ENSG00000199121	
ENSG00000199490	
ENSG00000253047	
ENSG00000221568	
ENSG00000277004	ENSDARG00000101494
ENSG00000200471	
ENSG00000276750	
ENSG00000234895	
ENSG00000264379	
ENSG00000280583	
ENSG00000199884	
ENSG00000239152	ENSDARG00000099285
ENSG00000265474	
ENSG00000221716	
ENSG00000266854	
ENSG00000168522	ENSDARG00000099143
ENSG00000280080	
ENSG00000253005	
ENSG00000278404	
ENSG00000253096	
ENSG00000244356	
ENSG00000252901	
ENSG00000249666	
ENSG00000173862	
ENSG00000266449	
ENSG00000271986	
ENSG00000278557	
ENSG00000266429	
ENSG00000178605	ENSDARG00000061091
ENSG00000232752	
ENSG00000216157	
ENSG00000263643	
ENSG00000216005	
ENSG00000231358	
ENSG00000231518	
ENSG00000265063	
ENSG00000159904	
ENSG00000207963	
ENSG00000274509	
ENSG00000266065	
ENSG00000202438	
ENSG00000280524	
ENSG00000281488	
ENSG00000252161	
ENSG00000221654	
ENSG00000266656	
ENSG00000200745	
ENSG00000275859	
ENSG00000255760	
ENSG00000276989	
ENSG00000215943	
ENSG00000199638	
ENSG00000137496	
ENSG00000168763	ENSDARG00000099568
ENSG00000274368	
ENSG00000207798	ENSDARG00000081608
ENSG00000208002	
ENSG00000265840	
ENSG00000274582	ENSDARG00000099668
ENSG00000207631	
ENSG00000212036	
ENSG00000207134	
ENSG00000207563	ENSDARG00000081915
ENSG00000207563	ENSDARG00000081514
ENSG00000197627	
ENSG00000253041	
ENSG00000206922	
ENSG00000266336	
ENSG00000237781	
ENSG00000263401	
ENSG00000235140	
ENSG00000251805	
ENSG00000265562	
ENSG00000264773	
ENSG00000240023	
ENSG00000252627	
ENSG00000252731	
ENSG00000202222	
ENSG00000281714	
ENSG00000252590	
ENSG00000212447	
ENSG00000265178	
ENSG00000254847	
ENSG00000249875	
ENSG00000200635	
ENSG00000264322	
ENSG00000148730	ENSDARG00000031819
ENSG00000251739	
ENSG00000239190	
ENSG00000238449	
ENSG00000199069	
ENSG00000199595	
ENSG00000252250	
ENSG00000252962	
ENSG00000222361	
ENSG00000240098	
ENSG00000272884	
ENSG00000250782	
ENSG00000233829	
ENSG00000219565	
ENSG00000252410	
ENSG00000278026	
ENSG00000221390	
ENSG00000243254	
ENSG00000238297	
ENSG00000277847	
ENSG00000251379	
ENSG00000260999	
ENSG00000263831	
ENSG00000252848	
ENSG00000224903	
ENSG00000163468	ENSDARG00000016173
ENSG00000207812	
ENSG00000238606	
ENSG00000277360	
ENSG00000200060	
ENSG00000225450	
ENSG00000222374	
ENSG00000251997	
ENSG00000252778	
ENSG00000221233	
ENSG00000274978	ENSDARG00000083417
ENSG00000274978	ENSDARG00000080410
ENSG00000206973	
ENSG00000243976	
ENSG00000279413	
ENSG00000258689	
ENSG00000280589	
ENSG00000207647	ENSDARG00000083395
ENSG00000207647	ENSDARG00000081163
ENSG00000263525	
ENSG00000228481	
ENSG00000202211	
ENSG00000168060	ENSDARG00000020952
ENSG00000239197	ENSDARG00000084548
ENSG00000239197	ENSDARG00000084543
ENSG00000264925	
ENSG00000266624	
ENSG00000206854	
ENSG00000251858	
ENSG00000266734	
ENSG00000221072	
ENSG00000265719	
ENSG00000204787	
ENSG00000251922	ENSDARG00000088790
ENSG00000251922	ENSDARG00000091041
ENSG00000238482	
ENSG00000202508	
ENSG00000281534	
ENSG00000266390	
ENSG00000232696	
ENSG00000201309	
ENSG00000129873	ENSDARG00000038985
ENSG00000207805	
ENSG00000244376	
ENSG00000101882	ENSDARG00000033450
ENSG00000207243	
ENSG00000281302	
ENSG00000267021	
ENSG00000280625	
ENSG00000199727	
ENSG00000275842	
ENSG00000281921	
ENSG00000252992	ENSDARG00000085825
ENSG00000233521	
ENSG00000225639	
ENSG00000199187	ENSDARG00000098708
ENSG00000199187	ENSDARG00000101273
ENSG00000266461	
ENSG00000265596	
ENSG00000266494	
ENSG00000207421	
ENSG00000280637	
ENSG00000264091	
ENSG00000277872	
ENSG00000274425	
ENSG00000262011	
ENSG00000277716	
ENSG00000200832	
ENSG00000252309	
ENSG00000266039	
ENSG00000281242	
ENSG00000112599	ENSDARG00000013393
ENSG00000251773	
ENSG00000238707	ENSDARG00000083056
ENSG00000238707	ENSDARG00000080523
ENSG00000276629	
ENSG00000243560	
ENSG00000199219	
ENSG00000212232	
ENSG00000200687	
ENSG00000256465	
ENSG00000166106	ENSDARG00000029124
ENSG00000166106	ENSDARG00000033544
ENSG00000265023	
ENSG00000251733	ENSDARG00000103500
ENSG00000278055	
ENSG00000212489	
ENSG00000201104	
ENSG00000263802	
ENSG00000252952	
ENSG00000278536	
ENSG00000166260	ENSDARG00000061004
ENSG00000223259	
ENSG00000212264	ENSDARG00000080775
ENSG00000221459	
ENSG00000222224	
ENSG00000263993	
ENSG00000225943	
ENSG00000277319	
ENSG00000222355	
ENSG00000278261	ENSDARG00000105016
ENSG00000212084	
ENSG00000266761	
ENSG00000263780	
ENSG00000268565	
ENSG00000206739	
ENSG00000221135	
ENSG00000276987	
ENSG00000276161	ENSDARG00000101659
ENSG00000252031	
ENSG00000277821	
ENSG00000222955	
ENSG00000265686	
ENSG00000212224	ENSDARG00000103384
ENSG00000207003	
ENSG00000227481	
ENSG00000212593	ENSDARG00000083582
ENSG00000278581	
ENSG00000267303	
ENSG00000201457	ENSDARG00000084670
ENSG00000266407	
ENSG00000271129	
ENSG00000207313	
ENSG00000266863	
ENSG00000276575	
ENSG00000274986	
ENSG00000207645	
ENSG00000276479	
ENSG00000266547	
ENSG00000274390	
ENSG00000276641	
ENSG00000252020	
ENSG00000275279	
ENSG00000252041	
ENSG00000200626	
ENSG00000279348	
ENSG00000266454	
ENSG00000252101	ENSDARG00000080404
ENSG00000252101	ENSDARG00000102779
ENSG00000252101	ENSDARG00000085400
ENSG00000222924	
ENSG00000216162	
ENSG00000220598	
ENSG00000252456	
ENSG00000262801	
ENSG00000265783	
ENSG00000275053	
ENSG00000200646	
ENSG00000172938	
ENSG00000252990	
ENSG00000274640	
ENSG00000200963	
ENSG00000253046	
ENSG00000252716	
ENSG00000274385	
ENSG00000277372	
ENSG00000200252	
ENSG00000281606	
ENSG00000238660	
ENSG00000221179	
ENSG00000252432	
ENSG00000202259	
ENSG00000264115	
ENSG00000274816	
ENSG00000212295	
ENSG00000280034	
ENSG00000265291	
ENSG00000269354	
ENSG00000264183	
ENSG00000212265	
ENSG00000275820	
ENSG00000171853	ENSDARG00000060101
ENSG00000273866	
ENSG00000238326	
ENSG00000252681	
ENSG00000199870	
ENSG00000265002	
ENSG00000221201	
ENSG00000202334	
ENSG00000281446	
ENSG00000264494	
ENSG00000275968	
ENSG00000277108	ENSDARG00000104121
ENSG00000277108	ENSDARG00000104878
ENSG00000252491	
ENSG00000276793	
ENSG00000199398	
ENSG00000206926	
ENSG00000201078	
ENSG00000275948	ENSDARG00000099859
ENSG00000275948	ENSDARG00000103402
ENSG00000275948	ENSDARG00000101972
ENSG00000275948	ENSDARG00000100800
ENSG00000275948	ENSDARG00000102603
ENSG00000275948	ENSDARG00000103355
ENSG00000275948	ENSDARG00000103120
ENSG00000280826	
ENSG00000244331	
ENSG00000252247	
ENSG00000240545	
ENSG00000265768	
ENSG00000257164	
ENSG00000207494	
ENSG00000201778	
ENSG00000281193	
ENSG00000263597	
ENSG00000252448	ENSDARG00000082928
ENSG00000252448	ENSDARG00000080690
ENSG00000252448	ENSDARG00000081702
ENSG00000252448	ENSDARG00000082423
ENSG00000252448	ENSDARG00000083378
ENSG00000200613	
ENSG00000264560	
ENSG00000266582	
ENSG00000243125	
ENSG00000274234	
ENSG00000276229	
ENSG00000281018	
ENSG00000222158	
ENSG00000199585	
ENSG00000199458	
ENSG00000239224	
ENSG00000201957	
ENSG00000281293	
ENSG00000212479	
ENSG00000222796	
ENSG00000222208	
ENSG00000251989	
ENSG00000200752	
ENSG00000265582	
ENSG00000251962	
ENSG00000199790	
ENSG00000273136	
ENSG00000278575	
ENSG00000223245	ENSDARG00000081437
ENSG00000223245	ENSDARG00000084571
ENSG00000223245	ENSDARG00000083166
ENSG00000223245	ENSDARG00000080503
ENSG00000223245	ENSDARG00000080305
ENSG00000223245	ENSDARG00000083303
ENSG00000223245	ENSDARG00000080132
ENSG00000223245	ENSDARG00000082013
ENSG00000223245	ENSDARG00000082899
ENSG00000223245	ENSDARG00000081131
ENSG00000223245	ENSDARG00000081552
ENSG00000223245	ENSDARG00000082995
ENSG00000223245	ENSDARG00000080945
ENSG00000223245	ENSDARG00000083635
ENSG00000223245	ENSDARG00000082576
ENSG00000223245	ENSDARG00000080327
ENSG00000223245	ENSDARG00000082452
ENSG00000223245	ENSDARG00000081970
ENSG00000223245	ENSDARG00000082424
ENSG00000223245	ENSDARG00000083509
ENSG00000223245	ENSDARG00000080634
ENSG00000223245	ENSDARG00000082529
ENSG00000223245	ENSDARG00000081432
ENSG00000223245	ENSDARG00000083128
ENSG00000223245	ENSDARG00000080363
ENSG00000223245	ENSDARG00000080065
ENSG00000280968	
ENSG00000201863	
ENSG00000212420	
ENSG00000173926	
ENSG00000251850	
ENSG00000174292	ENSDARG00000069433
ENSG00000252835	
ENSG00000278618	
ENSG00000221724	
ENSG00000225675	
ENSG00000280922	
ENSG00000281867	
ENSG00000278226	
ENSG00000276712	
ENSG00000212529	ENSDARG00000085829
ENSG00000212529	ENSDARG00000082493
ENSG00000212529	ENSDARG00000083389
ENSG00000275586	
ENSG00000264712	
ENSG00000216168	
ENSG00000264975	
ENSG00000249100	
ENSG00000264319	
ENSG00000239560	
ENSG00000276922	
ENSG00000281271	
ENSG00000242101	
ENSG00000202533	
ENSG00000119812	ENSDARG00000078391
ENSG00000266794	
ENSG00000264274	
ENSG00000264200	
ENSG00000243136	
ENSG00000278923	
ENSG00000280843	
ENSG00000188656	
ENSG00000277160	
ENSG00000264633	
ENSG00000278660	
ENSG00000252489	
ENSG00000177191	ENSDARG00000068219
ENSG00000238902	
ENSG00000252671	
ENSG00000221278	
ENSG00000274066	
ENSG00000183562	
ENSG00000180152	
ENSG00000233654	
ENSG00000251706	
ENSG00000235837	
ENSG00000221075	
ENSG00000274012	
ENSG00000252713	
ENSG00000212387	
ENSG00000276031	
ENSG00000261222	
ENSG00000265367	
ENSG00000254687	
ENSG00000265375	
ENSG00000207391	
ENSG00000221535	
ENSG00000214513	ENSDARG00000021201
ENSG00000221094	
ENSG00000278034	
ENSG00000222455	
ENSG00000274420	
ENSG00000257494	
ENSG00000253965	
ENSG00000266139	
ENSG00000223282	
ENSG00000264678	
ENSG00000103047	ENSDARG00000034001
ENSG00000222293	
ENSG00000197976	ENSDARG00000104768
ENSG00000221392	
ENSG00000279407	
ENSG00000266802	
ENSG00000200331	
ENSG00000265856	
ENSG00000238478	
ENSG00000261399	
ENSG00000231494	
ENSG00000207081	
ENSG00000221044	
ENSG00000222202	
ENSG00000251620	
ENSG00000235902	
ENSG00000242985	
ENSG00000252057	
ENSG00000163833	ENSDARG00000091119
ENSG00000163833	ENSDARG00000069775
ENSG00000257831	
ENSG00000276056	
ENSG00000212624	ENSDARG00000103384
ENSG00000248329	
ENSG00000250238	
ENSG00000207425	
ENSG00000244392	
ENSG00000265082	
ENSG00000263370	
ENSG00000206948	ENSDARG00000083089
ENSG00000252537	
ENSG00000179178	ENSDARG00000073768
ENSG00000179178	ENSDARG00000075980
ENSG00000263660	
ENSG00000276801	
ENSG00000264720	
ENSG00000281255	
ENSG00000264536	
ENSG00000171150	ENSDARG00000062745
ENSG00000171150	ENSDARG00000100717
ENSG00000206903	ENSDARG00000098533
ENSG00000263763	
ENSG00000276835	
ENSG00000275523	
ENSG00000238594	
ENSG00000238493	ENSDARG00000104675
ENSG00000238493	ENSDARG00000098866
ENSG00000238493	ENSDARG00000102484
ENSG00000238493	ENSDARG00000099567
ENSG00000238493	ENSDARG00000104461
ENSG00000238493	ENSDARG00000102220
ENSG00000238493	ENSDARG00000103753
ENSG00000238493	ENSDARG00000101870
ENSG00000238493	ENSDARG00000086193
ENSG00000238493	ENSDARG00000084727
ENSG00000238493	ENSDARG00000083928
ENSG00000238493	ENSDARG00000104816
ENSG00000238493	ENSDARG00000098633
ENSG00000238493	ENSDARG00000087989
ENSG00000238493	ENSDARG00000087334
ENSG00000238493	ENSDARG00000104565
ENSG00000238493	ENSDARG00000101408
ENSG00000238493	ENSDARG00000100147
ENSG00000238493	ENSDARG00000102086
ENSG00000238493	ENSDARG00000105062
ENSG00000238493	ENSDARG00000102400
ENSG00000238493	ENSDARG00000105006
ENSG00000238493	ENSDARG00000100079
ENSG00000238493	ENSDARG00000101714
ENSG00000238493	ENSDARG00000103018
ENSG00000238493	ENSDARG00000085487
ENSG00000238493	ENSDARG00000099686
ENSG00000238493	ENSDARG00000084499
ENSG00000238493	ENSDARG00000091794
ENSG00000238493	ENSDARG00000103968
ENSG00000238493	ENSDARG00000098484
ENSG00000238493	ENSDARG00000102633
ENSG00000212424	
ENSG00000251873	
ENSG00000185982	
ENSG00000259307	
ENSG00000250668	
ENSG00000279081	ENSDARG00000077533
ENSG00000221050	
ENSG00000252357	
ENSG00000134809	ENSDARG00000069116
ENSG00000216195	
ENSG00000278916	
ENSG00000207583	
ENSG00000270580	
ENSG00000263944	
ENSG00000239093	
